ranking,objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age,distancia_tierra,indice_habitabilidad,orig_idx
5017,3.43,Kepler-1603 b,Kepler-1603,2.7207790157692524,1.5458335068904858,0.10121212121212121,0.016543435173311596,0.002730654245574958,0.016293721485987435,0.6476542684645729,0.9984465317868846,0.1267572858061955,0.2393635068195698,0.1682692307692307,0.18130724630086434,0.09210526315789475,0.14814814814814797,0.2266938359653591,3.38167890707943,0.22822302163317149,2321
5018,3.1022,K2-188 b,K2-188,2.7247477690854143,1.5557663162414248,0.10121212121212121,0.019966214864341584,0.003136867273842307,0.018466217684119043,0.7345534205079647,0.9984465317868846,0.05448099325147496,0.07154441202415689,0.048076923076923114,0.11112379611988454,0.013157894736842105,0.12037037037037084,0.0789607743250127,3.3816801230905744,0.2282229582963395,847
5019,3.4862,Kepler-1443 b,Kepler-1443,2.719681090127888,1.541459866644024,0.10121212121212121,0.0017113898455149942,0.00029111933692493354,0.02932869867477727,0.6885479870732278,0.9984465317868846,0.13989842990705378,0.1902524258668657,0.15224358974358967,0.1579127629072044,0.0,0.12962962962962987,0.25089149261334687,3.382084731190885,0.22820188593848523,2689
5020,3.12372,L 98-59 b,L 98-59,2.720917875668688,1.566339952002102,0.08666666666666667,0.009298551493964795,0.0012186390848020474,0.131436019986965,0.18657759115198824,0.0365261622837,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4003380970740052,0.4671052631578948,0.435185185185184,0.04330106979113611,3.3822289199549513,0.22819437739694345,2841
5021,3.2991,Kepler-1869 c,Kepler-1869,2.724937715488228,1.5572081756633354,0.10121212121212121,0.014832045327796603,0.0015120151607729104,0.11296980230284596,0.6134057791298243,0.9984465317868846,0.008213215063036426,0.01700481780552351,0.010416666666666675,0.057316484314466766,0.07894736842105263,0.07592592592592563,0.42154865002547115,3.3823105020705326,0.22819012927713014,63
5022,3.3639,Kepler-1408 b,Kepler-1408,2.715334939716347,1.5344908794381233,0.10121212121212121,0.006275096100221638,0.0008124260565346981,0.056484901151422934,0.6957043878297424,0.9984465317868846,0.10731934349034263,0.19640700278211307,0.1682692307692307,0.20470172969452427,0.0,0.1759259259259259,0.2585328578706062,3.3823335575924163,0.22818892876547353,4497
5023,3.11756,HATS-6 b,HATS-6,2.7128812909465805,1.544023172282976,0.10121212121212121,0.5811070998435268,0.2265490002928119,0.5551814034325439,0.23401430473802795,0.07201327182328708,0.5623314579825606,0.37315260907918846,0.3413461538461538,0.2514906964818441,0.2631578947368421,0.224999999999999,0.41709118695873665,3.3823405650434077,0.22818856388677197,41
5024,3.1527,Kepler-880 b,Kepler-880,2.6799795104632804,1.4554769831174281,0.10121212121212121,0.09469690478516293,0.014804208141298944,0.3584618726917227,0.6987714167253916,0.9095309726549126,0.2691196802321602,0.22597204315668046,0.3685897435897435,0.43279794278270833,0.039473684210526314,0.29629629629629595,0.37442689760570547,3.3823606220323352,0.22818751952372338,1095
5025,3.3064,Kepler-1339 b,Kepler-1339,2.72775065282995,1.5643213488114271,0.10121212121212121,0.016543435173311596,0.001613568417839748,0.12274603519443839,0.7089948463775553,0.9984465317868846,0.05256457640343312,0.063666282146977,0.048076923076923114,0.04094034593890481,0.013157894736842105,0.027777777777777127,0.1299032093734081,3.3825292841963575,0.22817873769972408,173
5026,3.11869,K2-29 b,K2-29,2.713379308640392,1.5345069000983667,0.29878787878787877,0.7038781000251432,0.5213426017605949,0.5409515533347815,0.46823307806909925,0.45385699518469785,0.11498501088250995,0.10020017642668114,0.048076923076923114,0.08188069187780969,0.21052631578947367,0.09259259259259207,0.2547121752419765,3.3825379274344836,0.2281782876857828,2198
5027,3.563,Kepler-172 b,Kepler-172,2.715766864098935,1.5379833833711953,0.10121212121212121,0.07701254304817468,0.011554503915160151,0.3171844449272213,0.5116826540907952,0.9923862974573464,0.06899100652950597,0.010812919861572913,0.06490384615384612,0.04971327721152729,0.5131578947368421,0.06018518518518542,0.2432501273560876,3.3826071389940524,0.22817468421993486,3560
5028,3.12659,HD 110113 b,HD 110113,2.718759966899314,1.5459937134929203,0.46242424242424246,0.05989864459302473,0.008011423613050496,0.2835107538561807,0.5704673745907366,0.9984465317868846,0.012593596429989185,0.010975775259550789,0.0024038461538461557,0.018715586714927943,0.1842105263157895,0.018518518518518084,0.07641365257259292,3.382705721454198,0.22816955176908307,3447
5029,3.12206,K2-264 b,K2-264,2.6940316183655835,1.521594247942146,0.8987878787878788,0.07022402999429853,0.010403567001735997,0.2965457310449706,0.12319232730857306,0.018774873560032695,0.5798529834503716,0.5026430073963493,0.4038461538461538,0.3082223187114693,0.017105263157894735,0.31759259259259187,0.0789607743250127,3.382860855780113,0.2281614755533936,3291
5030,3.1489,Kepler-1745 b,Kepler-1745,2.7151980820548616,1.5367017305517194,0.10121212121212121,0.05298059130757204,0.007627777975242444,0.23462958939821849,0.6103387502341752,0.9984465317868846,0.04572023051756943,0.0022087263350749815,0.0040064102564102595,0.23394483393659904,0.21052631578947367,0.27407407407407375,0.3183902190524706,3.383633177223913,0.22812127739056953,3568
5031,3.343,Kepler-322 b,Kepler-322,2.7254094974920373,1.5588102416876803,0.10121212121212121,0.0005704632818383313,2.256739045929719e-05,0.01303497718878993,0.571489717555953,0.9984465317868846,0.10677179581947353,0.09766573929565041,0.07371794871794868,0.06433482933256474,0.15789473684210525,0.056481481481481306,0.44574630667345894,3.3836340224079766,0.22812123340777646,1053
5032,3.1716,Kepler-157 b,Kepler-157,2.7248214293866324,1.5572081756633354,0.10121212121212121,0.018254825018826592,0.002933760759708632,0.0010862480990658032,0.6599223840471693,0.9984465317868846,0.00109509534173819,0.030932347153423356,0.040064102564102595,0.025733931733025923,0.07802631578947368,0.04722222222222227,0.38079470198675497,3.383648489335787,0.2281204805615061,873
5033,3.12401,HR 858 b,HR 858,2.7109322987423248,1.5237570370750118,0.10121212121212121,0.05727451349656842,0.005754684567120779,0.3334781664132087,0.6629894129428184,0.9984465317868846,0.15769372921029937,0.1233663567890344,0.1634615384615384,0.15089441788910643,0.03289473684210526,0.12962962962962987,0.33112582781456945,3.383682983188357,0.22811868555163545,4690
5034,3.16495,TOI-3785 b,TOI-3785,2.7027660997740983,1.5331771852981604,0.5654545454545454,0.23617179868106897,0.031481509690719556,0.5322615685422549,0.16715307481287714,0.02813291648233915,0.6028499856268736,0.4869817466241433,0.3846153846153845,0.29243104242074885,0.13026315789473686,0.2842592592592582,0.41709118695873665,3.3837669863142965,0.22811431426941825,3741
5035,3.11999,HATS-22 b,HATS-22,2.7024057429666173,1.5215622066216592,0.37757575757575756,0.5523326466759604,0.9985832192269654,0.17597219204866385,0.3082364040127367,0.1714382627119075,0.26692948954868384,0.21913890208319195,0.1931089743589743,0.18189210838570583,0.0,0.18888888888888825,0.0789607743250127,3.3837673401703303,0.22811429585611753,5842
5036,3.11745,WASP-20 b,WASP-20,2.70108038224409,1.5059420628842954,0.10121212121212121,0.8778288980928236,0.22080160499280946,0.5841842276776015,0.5745567464516022,0.4023535520599028,0.044351361340396696,0.11467734274275633,0.1602564102564102,0.22926593725786706,0.010526315789473684,0.1935185185185186,0.3056546102903719,3.3839179181283194,0.22810646063075524,5929
5037,3.322,Kepler-529 b,Kepler-529,2.7229623769348645,1.5525621841927348,0.10121212121212121,0.04905984223809646,0.007041025823300718,0.21616337171409944,0.719218276029719,0.9984465317868846,0.08459611514927518,0.07023139037796024,0.056089743589743626,0.08188069187780962,0.13157894736842105,0.08333333333333384,0.0789607743250127,3.3839329948988044,0.22810567615052776,4151
5038,3.12376,K2-308 b,K2-308,2.7124239966729875,1.529302956162492,0.10121212121212121,0.5086250620870558,0.15706903759670832,0.5552900282424506,0.49009077066542533,0.795684986605254,0.0881551750099243,0.09601682839112437,0.07211538461538466,0.14036690036195945,0.13157894736842105,0.4629629629629624,0.0789607743250127,3.3839404052279667,0.22810529057545426,5198
5039,3.12498,TOI-132 b,TOI-132,2.721992850583148,1.5604123077120253,0.25636363636363635,0.13805211420487606,0.04829421558289594,0.2639582880729958,0.5827354901733331,0.9984465317868846,0.1043078313005626,0.07526972925290086,0.024038461538461557,0.05848620848414976,0.21052631578947367,0.03703703703703699,0.22159959246051963,3.384189471287982,0.22809233190056932,2538
5040,3.9009,K2-28 b,K2-28,2.7208628496921694,1.5677818114240123,0.10121212121212121,0.07530115320265966,0.011261127839189288,0.31175320443189214,0.1599966740563625,0.04523026904066681,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.4164218044071464,0.34210526315789475,0.4537037037037021,0.0789607743250127,3.3847235969293195,0.22806454680525665,5542
5041,3.12256,GJ 3779 b,GJ 3779,2.715145537546751,1.5604123077120253,0.32303030303030306,0.0998310743217079,0.01579717332150802,0.369324353682381,0.13900782393824848,0.018380385207419393,0.6094397218457832,0.5242332225011875,0.5528846153846153,0.42051583900103684,0.0,0.4953703703703703,0.0789607743250127,3.3849529605918645,0.22805261743674984,4354
5042,3.11822,HAT-P-52 b,HAT-P-52,2.717166415069084,1.5428857054056913,0.18363636363636363,0.5881408550622653,0.584461426405765,0.4920703888768193,0.49225813775168403,0.3524525971612565,0.17713167152615225,0.10331817873379928,0.09054487179487176,0.06258024307804025,0.368421052631579,0.03981481481481405,0.41709118695873665,3.3850908741195993,0.22804544505608934,1537
5043,3.1973,HD 134606 e,HD 134606,2.705422857511061,1.517637144862014,0.8987878787878788,0.018825288300664923,0.003024030321545821,0.00434499239626331,0.5139270145143293,0.6481936956198303,0.055302314757778595,0.021995657189387258,0.03685897435897439,0.09240820940495659,0.4513157894736842,0.10185185185185193,0.3438614365766684,3.385373523878648,0.2280307468804958,2383
5044,3.12636,TOI-942 b,TOI-942,2.7053935493012546,1.5241094916003677,0.8987878787878788,0.1648638884512776,0.03385108568894576,0.3204431892244188,0.4421633324560817,0.40545283578729424,0.22148303286654894,0.12164280382710185,0.14262820512820515,0.06199538099319875,0.29078947368421054,0.11666666666666672,0.5790881304126336,3.385608443032426,0.228018532203607,1154
5045,3.11883,WASP-129 b,WASP-129,2.6947201514162646,1.5014562780161296,0.48060606060606065,0.537625703945871,0.7150026319219123,0.4247230067347381,0.431939902803918,0.535800098512906,0.0334004079230148,0.03793852208726335,0.0,0.05848620848414976,0.19736842105263158,0.08333333333333302,0.4584819154355578,3.3857441447528815,0.22801147695685878,4821
5046,3.8975,K2-171 b,K2-171,2.695617229994625,1.5065810869506655,0.10121212121212121,0.09621274266998014,0.015097584217269809,0.36172061698892016,0.5643158918929316,0.9984465317868846,0.14455258510944108,0.17501187487276923,0.086869391025641,0.4196139816662112,0.11842105263157894,0.45370370370370294,0.0789607743250127,3.3857509422986167,0.22801112355821324,2636
5047,3.12357,EPIC 201615463 c,K2-166,2.7092880931807883,1.5238379666231596,0.10121212121212121,0.012550192200443277,0.0022116042650111227,0.05213990875515972,0.7132155334365002,0.9984465317868846,0.04982683804908765,0.15555404763520392,0.058493589743589695,0.35676587175331365,0.11842105263157894,0.3240740740740739,0.0789607743250127,3.385806606160298,0.22800822968240356,4152
5048,3.629,Kepler-434 b,Kepler-434,2.641301517327699,1.4189498777623624,0.6927272727272727,0.6657306499053322,0.9985832192269654,0.337823158809472,0.3808227545430993,0.24446882701241507,0.05448099325147496,0.11196308610979168,0.1586538461538461,0.2222475922397691,0.32894736842105265,0.18333333333333332,0.07641365257259292,3.3862619831882026,0.22798455811185706,215
5049,3.14768,TOI-2000 b,TOI-2000,2.714582385167535,1.5336417844452204,0.10121212121212121,0.09697875791251626,0.022567390459297173,0.26504453617206164,0.6302744380558944,0.9745490958246765,0.04572023051756943,0.020207640632421794,0.06570512820512825,0.07837151936876063,0.5328947368421053,0.07129629629629611,0.08914926133469182,3.3864994644745043,0.2279722152251074,4722
5050,3.15195,TOI-2458 b,TOI-2458,2.709798175962709,1.5248464419715664,0.42606060606060603,0.10439478057641455,0.02778045765539482,0.24766456658700842,0.6412135077837098,0.9984465317868846,0.062146660643642285,0.11579018796227182,0.040064102564102595,0.18130724630086434,0.13157894736842105,0.22222222222222196,0.14009169638308716,3.386564174917218,0.22796885218688762,5501
5051,3.3121,Kepler-1352 b,Kepler-1352,2.723730498752943,1.555878460863129,0.10121212121212121,0.006275096100221638,0.0008124260565346981,0.056484901151422934,0.7391539638514383,0.9984465317868846,0.09308310404774615,0.08923118680871277,0.0881410256410257,0.09357793357463959,0.0,0.08333333333333384,0.18339276617422307,3.3867261239249804,0.2279604360404565,5447
5052,3.684,Kepler-645 b,Kepler-645,2.7132519526930308,1.5293162061794892,0.10121212121212121,0.0627509610022164,0.009162360526474652,0.2726482728655224,0.7539779368470757,0.9984465317868846,0.10731934349034263,0.1530365746081292,0.10416666666666656,0.1228210378167145,0.013157894736842105,0.10185185185185193,0.2101375445746306,3.38675406303563,0.22795898416698585,5592
5053,3.14274,TOI-1420 b,TOI-1420,2.6856656288540908,1.4883193366165006,0.8987878787878788,0.6212345139219423,0.05438741100690619,0.5896154681729306,0.3588423807909472,0.21449405936811064,0.07337138789645874,0.051506412431295376,0.010416666666666675,0.0450343805327953,0.368421052631579,0.05740740740740672,0.41709118695873665,3.386767463346616,0.2279582878179531,661
5054,3.2802,Kepler-1264 b,Kepler-1264,2.730546769260597,1.5726040301572908,0.10121212121212121,0.010268339073089952,0.001715121674906585,0.0412774277645014,0.7268858482688418,0.9984465317868846,0.0035590598606491178,0.0185756938318518,0.008012820512820519,0.011697241696829966,0.02631578947368421,0.009259259259259042,0.05476311767702492,3.386830334659484,0.22795502075819907,51
5055,3.11427,SWEEPS-4 b,SWEEPS-4,2.7063245909227436,1.5139523930060204,0.10121212121212121,0.46087728539718753,0.9985832192269654,0.36497936128611763,0.503762695801672,0.43416901420121135,0.06132533913733864,0.024292596865033586,0.19230769230769226,0.10527517527146955,0.02631578947368421,0.012037037037036919,0.0789607743250127,3.386892768498531,0.22795177652410742,5465
5056,3.8896,K2-36 b,K2-36,2.7271430593628057,1.5654107537079818,0.46242424242424246,0.024529921119048222,0.007447238851568066,0.2704757766673908,0.5484870008385846,0.8051298750194298,0.23599304614457994,0.19339078509873106,0.1682692307692307,0.16493110792530238,0.06184210526315789,0.1675925925925923,0.4075394803871625,3.3869089702942214,0.2279509346493077,1880
5057,3.3241,Kepler-1385 b,Kepler-1385,2.7161529707547496,1.5337859703874115,0.10121212121212121,0.008556949227574964,0.0010313297439898807,0.07060612643927866,0.5970482916863623,0.9984465317868846,0.012593596429989185,0.15278550586957998,0.1201923076923076,0.16961000460403436,0.5328947368421053,0.15740740740740783,0.029291900152827247,3.387473921430607,0.22792158264816167,5135
5058,3.958,Kepler-554 b,Kepler-554,2.7235481596520303,1.5536515890892895,0.10121212121212121,0.18768241972481087,0.03610782473487548,0.47034542689550285,0.557688087525532,0.9984465317868846,0.09061913952883523,0.039892786862997895,0.05608974358974354,0.046788966787319794,0.1842105263157895,0.04629629629629604,0.1299032093734081,3.3875576358631645,0.22791723391304694,1770
5059,3.12254,HATS-59 b,HATS-59,2.6972092054779186,1.5041477489370292,0.6806060606060607,0.6629544332979377,0.5758543139541509,0.5224853356506625,0.4462527043169472,0.41655368051198294,0.029567574226931133,0.0014792698649657326,0.03044871794871797,0.021055035054293937,0.23684210526315788,0.016666666666667263,0.03820682628629646,3.38784109598238,0.22790251016966537,5527
5060,3.2457,Kepler-1084 b,Kepler-1084,2.72241534686694,1.5501590851562175,0.10121212121212121,0.006275096100221645,0.0009252630088311839,0.01737996958505324,0.7575561372253331,0.9984465317868846,0.09171423487057341,0.0856992603650675,0.09615384615384623,0.16376138375561938,0.02631578947368421,0.15740740740740783,0.0674987264391237,3.3878837621143023,0.2279002941313445,3960
5061,3.12626,TIC 237913194 b,TIC 237913194,2.6241052055633425,1.4086966552065543,0.8987878787878788,0.6571995426644244,0.9985832192269654,0.3978926786878122,0.3675322959952864,0.12805233172085084,0.0027377383543454752,0.026372396010042747,0.02083333333333335,0.051467863466051846,0.1842105263157895,0.059259259259259185,0.14009169638308716,3.38790592141547,0.2278991432153166,4740
